key,0,1,2,3,4,5,6,7
22.25,"Loquat Juice","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#77","Yellow Crafters' Scrip"
22.26,"Baklava","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#77","Yellow Crafters' Scrip"
22.27,"Buckwheat Tea","Lv. 61-70",62,62,0,3,"CollectablesShopRefine#79","Yellow Crafters' Scrip"
22.28,"Popoto Soba","Lv. 61-70",62,63,0,3,"CollectablesShopRefine#83","Yellow Crafters' Scrip"
22.29,"Grilled Turban","Lv. 61-70",62,63,0,3,"CollectablesShopRefine#83","Yellow Crafters' Scrip"
22.30,"Charred Charr","Lv. 61-70",62,62,0,3,"CollectablesShopRefine#79","Yellow Crafters' Scrip"
22.31,"Kasha","Lv. 61-70",62,62,0,3,"CollectablesShopRefine#79","Yellow Crafters' Scrip"
22.32,"Shorlog","Lv. 61-70",64,65,0,3,"CollectablesShopRefine#86","Yellow Crafters' Scrip"
22.33,"Sweet and Sour Frogs' Legs","Lv. 61-70",64,65,0,3,"CollectablesShopRefine#86","Yellow Crafters' Scrip"
22.34,"Gameni","Lv. 61-70",64,65,0,3,"CollectablesShopRefine#86","Yellow Crafters' Scrip"
22.35,"Crab Croquette","Lv. 61-70",64,64,0,3,"CollectablesShopRefine#85","Yellow Crafters' Scrip"
22.36,"Miso Soup with Tofu","Lv. 61-70",64,64,0,3,"CollectablesShopRefine#85","Yellow Crafters' Scrip"
22.37,"Persimmon Pudding","Lv. 61-70",66,67,0,3,"CollectablesShopRefine#90","Yellow Crafters' Scrip"
22.38,"Egg Foo Young","Lv. 61-70",66,67,0,3,"CollectablesShopRefine#90","Yellow Crafters' Scrip"
22.39,"Tempura Platter","Lv. 61-70",66,66,0,3,"CollectablesShopRefine#88","Yellow Crafters' Scrip"
22.40,"Steppe Salad","Lv. 61-70",66,66,0,3,"CollectablesShopRefine#88","Yellow Crafters' Scrip"
22.41,"Fish Stew","Lv. 61-70",66,67,0,3,"CollectablesShopRefine#90","Yellow Crafters' Scrip"
22.42,"Warrior's Stew","Lv. 61-70",66,66,0,3,"CollectablesShopRefine#88","Yellow Crafters' Scrip"
22.43,"Nomad Meat Pie","Lv. 61-70",66,66,0,3,"CollectablesShopRefine#88","Yellow Crafters' Scrip"
22.44,"Onigara-yaki","Lv. 61-70",70,68,0,3,"CollectablesShopRefine#91","Yellow Crafters' Scrip"
22.45,"Boiled Amberjack Head","Lv. 61-70",70,68,0,3,"CollectablesShopRefine#91","Yellow Crafters' Scrip"
22.46,"Miso Dengaku","Lv. 61-70",70,69,0,3,"CollectablesShopRefine#93","Yellow Crafters' Scrip"
22.47,"Doman Tea","Lv. 61-70",70,68,0,3,"CollectablesShopRefine#91","Yellow Crafters' Scrip"
22.48,"Chirashi-zushi","Lv. 61-70",70,69,0,3,"CollectablesShopRefine#93","Yellow Crafters' Scrip"
22.49,"Jerked Jhammel","Lv. 61-70",70,69,0,3,"CollectablesShopRefine#93","Yellow Crafters' Scrip"
22.50,"Steamed Grouper","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
22.51,"Stewed River Bream","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
22.52,"Jhammel Moussaka","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
22.53,"Grilled Rail","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
22.54,"Purple Carrot Juice","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
22.55,"Garden Beet Sugar","Lv. 71-80",72,72,0,3,"CollectablesShopRefine#89","Yellow Crafters' Scrip"
22.56,"Squid Ink","Lv. 71-80",72,73,0,3,"CollectablesShopRefine#92","Yellow Crafters' Scrip"
22.57,"Broad Bean Salad","Lv. 71-80",72,73,0,3,"CollectablesShopRefine#92","Yellow Crafters' Scrip"
22.58,"Grilled Platinum Bream","Lv. 71-80",72,73,0,3,"CollectablesShopRefine#92","Yellow Crafters' Scrip"
22.59,"Upland Wheat Flour","Lv. 71-80",74,74,0,3,"CollectablesShopRefine#95","Yellow Crafters' Scrip"
22.60,"Golden Honey","Lv. 71-80",74,74,0,3,"CollectablesShopRefine#95","Yellow Crafters' Scrip"
22.61,"Baguette","Lv. 71-80",74,74,0,3,"CollectablesShopRefine#95","Yellow Crafters' Scrip"
22.62,"Pixie Apple Pie","Lv. 71-80",74,74,0,3,"CollectablesShopRefine#95","Yellow Crafters' Scrip"
22.63,"Nut Bake","Lv. 71-80",74,75,0,3,"CollectablesShopRefine#96","Yellow Crafters' Scrip"
22.64,"Blood Tomato Salad","Lv. 71-80",74,75,0,3,"CollectablesShopRefine#96","Yellow Crafters' Scrip"
22.65,"Roast Ovim","Lv. 71-80",76,76,0,3,"CollectablesShopRefine#97","Yellow Crafters' Scrip"
22.66,"Mushroom Skewer","Lv. 71-80",76,76,0,3,"CollectablesShopRefine#97","Yellow Crafters' Scrip"
22.67,"Baked Megapiranha","Lv. 71-80",76,76,0,3,"CollectablesShopRefine#97","Yellow Crafters' Scrip"
22.68,"Popotoes au Gratin","Lv. 71-80",76,77,0,3,"CollectablesShopRefine#98","Yellow Crafters' Scrip"
22.69,"Espresso con Panna","Lv. 71-80",80,78,0,3,"CollectablesShopRefine#99","White Crafters' Scrip"
22.70,"Mist Spinach Saute","Lv. 71-80",80,78,0,3,"CollectablesShopRefine#99","White Crafters' Scrip"
22.71,"Blood Bouillabaisse","Lv. 71-80",80,79,0,3,"CollectablesShopRefine#100","White Crafters' Scrip"
22.72,"Ovim Cordon Bleu","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#101","White Crafters' Scrip"
22.73,"Lemonade","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#101","White Crafters' Scrip"
22.74,"Jellied Harcot","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#101","White Crafters' Scrip"
22.75,"Oysters on the Half Shell","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#101","White Crafters' Scrip"
23.0,"Rarefied Cedar Longbow","Lv. 50-60",50,50,0,3,"CollectablesShopRefine#104","Yellow Crafters' Scrip"
23.1,"Rarefied Cedar Fishing Rod","Lv. 50-60",52,52,0,3,"CollectablesShopRefine#105","Yellow Crafters' Scrip"
23.2,"Rarefied Holy Cedar Spinning Wheel","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#106","Yellow Crafters' Scrip"
23.3,"Rarefied Dark Chestnut Rod","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#107","Yellow Crafters' Scrip"
23.4,"Rarefied Hallowed Chestnut Ring","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#108","Yellow Crafters' Scrip"
23.5,"Rarefied Birch Signum","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#109","Yellow Crafters' Scrip"
23.6,"Rarefied Beech Composite Bow","Lv. 61-70",62,62,0,3,"CollectablesShopRefine#110","Yellow Crafters' Scrip"
23.7,"Rarefied Larch Necklace","Lv. 61-70",64,64,0,3,"CollectablesShopRefine#111","Yellow Crafters' Scrip"
23.8,"Rarefied Pine Cane","Lv. 61-70",66,66,0,3,"CollectablesShopRefine#112","Yellow Crafters' Scrip"
23.9,"Rarefied Persimmon Bracelets","Lv. 61-70",68,68,0,3,"CollectablesShopRefine#113","Yellow Crafters' Scrip"
23.10,"Rarefied Zelkova Spinning Wheel","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#114","Yellow Crafters' Scrip"
23.11,"Rarefied White Oak Partisan","Lv. 71-80",70,72,0,3,"CollectablesShopRefine#115","Yellow Crafters' Scrip"
23.12,"Rarefied Applewood Staff","Lv. 71-80",72,74,0,3,"CollectablesShopRefine#116","Yellow Crafters' Scrip"
23.13,"Rarefied White Ash Earrings","Lv. 71-80",74,76,0,3,"CollectablesShopRefine#117","Yellow Crafters' Scrip"
23.14,"Rarefied Sandteak Fauchard","Lv. 71-80",76,78,0,3,"CollectablesShopRefine#118","Yellow Crafters' Scrip"
23.15,"Rarefied Lignum Vitae Grinding Wheel","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#119","White Crafters' Scrip"
24.0,"Rarefied Mythrite Katzbalger","Lv. 50-60",50,50,0,3,"CollectablesShopRefine#104","Yellow Crafters' Scrip"
24.1,"Rarefied Mythrite Pugiones","Lv. 50-60",52,52,0,3,"CollectablesShopRefine#105","Yellow Crafters' Scrip"
24.2,"Rarefied Mythrite Halfheart Saw","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#106","Yellow Crafters' Scrip"
24.3,"Rarefied Titanium Creasing Knife","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#107","Yellow Crafters' Scrip"
24.4,"Rarefied Titanium Mortar","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#108","Yellow Crafters' Scrip"
24.5,"Rarefied Adamantite Bill","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#109","Yellow Crafters' Scrip"
24.6,"Rarefied High Steel Guillotine","Lv. 61-70",62,62,0,3,"CollectablesShopRefine#110","Yellow Crafters' Scrip"
24.7,"Rarefied High Steel Claw Hammer","Lv. 61-70",64,64,0,3,"CollectablesShopRefine#111","Yellow Crafters' Scrip"
24.8,"Rarefied Doman Iron Uchigatana","Lv. 61-70",66,66,0,3,"CollectablesShopRefine#112","Yellow Crafters' Scrip"
24.9,"Rarefied Doman Steel Patas","Lv. 61-70",68,68,0,3,"CollectablesShopRefine#113","Yellow Crafters' Scrip"
24.10,"Rarefied Molybdenum Pliers","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#114","Yellow Crafters' Scrip"
24.11,"Rarefied Deepgold Anelace","Lv. 71-80",70,72,0,3,"CollectablesShopRefine#115","Yellow Crafters' Scrip"
24.12,"Rarefied Deepgold Culinary Knife","Lv. 71-80",72,74,0,3,"CollectablesShopRefine#116","Yellow Crafters' Scrip"
24.13,"Rarefied Bluespirit Gunblade","Lv. 71-80",74,76,0,3,"CollectablesShopRefine#117","Yellow Crafters' Scrip"
24.14,"Rarefied Titanbronze Pickaxe","Lv. 71-80",76,78,0,3,"CollectablesShopRefine#118","Yellow Crafters' Scrip"
24.15,"Rarefied Mythril Hatchet","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#119","White Crafters' Scrip"
25.0,"Rarefied Mythrite Sallet","Lv. 50-60",50,50,0,3,"CollectablesShopRefine#104","Yellow Crafters' Scrip"
25.1,"Rarefied Mythrite Hauberk","Lv. 50-60",52,52,0,3,"CollectablesShopRefine#105","Yellow Crafters' Scrip"
25.2,"Rarefied Mythrite Bladed Lantern Shield","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#106","Yellow Crafters' Scrip"
25.3,"Rarefied Titanium Frypan","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#107","Yellow Crafters' Scrip"
25.4,"Rarefied Titanium Vambraces","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#108","Yellow Crafters' Scrip"
25.5,"Rarefied Adamantite Scutum","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#109","Yellow Crafters' Scrip"
25.6,"Rarefied High Steel Thermal Alembic","Lv. 61-70",62,62,0,3,"CollectablesShopRefine#110","Yellow Crafters' Scrip"
25.7,"Rarefied High Steel Plate Belt","Lv. 61-70",64,64,0,3,"CollectablesShopRefine#111","Yellow Crafters' Scrip"
25.8,"Rarefied Doman Iron Greaves","Lv. 61-70",66,66,0,3,"CollectablesShopRefine#112","Yellow Crafters' Scrip"
25.9,"Rarefied Doman Steel Tabard","Lv. 61-70",68,68,0,3,"CollectablesShopRefine#113","Yellow Crafters' Scrip"
25.10,"Rarefied Molybdenum Headgear","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#114","Yellow Crafters' Scrip"
25.11,"Rarefied Deepgold Cuirass","Lv. 71-80",70,72,0,3,"CollectablesShopRefine#115","Yellow Crafters' Scrip"
25.12,"Rarefied Deepgold Wings","Lv. 71-80",72,74,0,3,"CollectablesShopRefine#116","Yellow Crafters' Scrip"
25.13,"Rarefied Bluespirit Gauntlets","Lv. 71-80",74,76,0,3,"CollectablesShopRefine#117","Yellow Crafters' Scrip"
25.14,"Rarefied Titanbronze Tower Shield","Lv. 71-80",76,78,0,3,"CollectablesShopRefine#118","Yellow Crafters' Scrip"
25.15,"Rarefied Mythril Alembic","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#119","White Crafters' Scrip"
26.0,"Rarefied Mythrite Goggles","Lv. 50-60",50,50,0,3,"CollectablesShopRefine#104","Yellow Crafters' Scrip"
26.1,"Rarefied Mythrite Bangle","Lv. 50-60",52,52,0,3,"CollectablesShopRefine#105","Yellow Crafters' Scrip"
26.2,"Rarefied Mythrite Needle","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#106","Yellow Crafters' Scrip"
26.3,"Rarefied Hardsilver Monocle","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#107","Yellow Crafters' Scrip"
26.4,"Rarefied Hardsilver Pole","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#108","Yellow Crafters' Scrip"
26.5,"Rarefied Aurum Regis Earrings","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#109","Yellow Crafters' Scrip"
26.6,"Rarefied Koppranickel Planisphere","Lv. 61-70",62,62,0,3,"CollectablesShopRefine#110","Yellow Crafters' Scrip"
26.7,"Rarefied Koppranickel Necklace","Lv. 61-70",64,64,0,3,"CollectablesShopRefine#111","Yellow Crafters' Scrip"
26.8,"Rarefied Durium Chaplets","Lv. 61-70",66,66,0,3,"CollectablesShopRefine#112","Yellow Crafters' Scrip"
26.9,"Rarefied Durium Rod","Lv. 61-70",68,68,0,3,"CollectablesShopRefine#113","Yellow Crafters' Scrip"
26.10,"Rarefied Palladium Needle","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#114","Yellow Crafters' Scrip"
26.11,"Rarefied Stonegold Degen","Lv. 71-80",70,72,0,3,"CollectablesShopRefine#115","Yellow Crafters' Scrip"
26.12,"Rarefied Stonegold Orrery","Lv. 71-80",72,74,0,3,"CollectablesShopRefine#116","Yellow Crafters' Scrip"
26.13,"Rarefied Manasilver Ear Cuffs","Lv. 71-80",74,76,0,3,"CollectablesShopRefine#117","Yellow Crafters' Scrip"
26.14,"Rarefied Titanbronze Headgear","Lv. 71-80",76,78,0,3,"CollectablesShopRefine#118","Yellow Crafters' Scrip"
26.15,"Rarefied Mythril Ring","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#119","White Crafters' Scrip"
27.0,"Rarefied Archaeoskin Belt","Lv. 50-60",50,50,0,3,"CollectablesShopRefine#104","Yellow Crafters' Scrip"
27.1,"Rarefied Archaeoskin Cloche","Lv. 50-60",52,52,0,3,"CollectablesShopRefine#105","Yellow Crafters' Scrip"
27.2,"Rarefied Wyvernskin Mask","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#106","Yellow Crafters' Scrip"
27.3,"Rarefied Dhalmelskin Coat","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#107","Yellow Crafters' Scrip"
27.4,"Rarefied Dragonskin Ring","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#108","Yellow Crafters' Scrip"
27.5,"Rarefied Serpentskin Hat","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#109","Yellow Crafters' Scrip"
27.6,"Rarefied Gaganaskin Shoes","Lv. 61-70",62,62,0,3,"CollectablesShopRefine#110","Yellow Crafters' Scrip"
27.7,"Rarefied Gyuki Leather Jacket","Lv. 61-70",64,64,0,3,"CollectablesShopRefine#111","Yellow Crafters' Scrip"
27.8,"Rarefied Tigerskin Tricorne","Lv. 61-70",66,66,0,3,"CollectablesShopRefine#112","Yellow Crafters' Scrip"
27.9,"Rarefied Marid Leather Corset","Lv. 61-70",68,68,0,3,"CollectablesShopRefine#113","Yellow Crafters' Scrip"
27.10,"Rarefied Gazelleskin Armguards","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#114","Yellow Crafters' Scrip"
27.11,"Rarefied Smilodonskin Trousers","Lv. 71-80",70,72,0,3,"CollectablesShopRefine#115","Yellow Crafters' Scrip"
27.12,"Rarefied Gliderskin Thighboots","Lv. 71-80",72,74,0,3,"CollectablesShopRefine#116","Yellow Crafters' Scrip"
27.13,"Rarefied Atrociraptorskin Cap","Lv. 71-80",74,76,0,3,"CollectablesShopRefine#117","Yellow Crafters' Scrip"
27.14,"Rarefied Zonureskin Fingerless Gloves","Lv. 71-80",76,78,0,3,"CollectablesShopRefine#118","Yellow Crafters' Scrip"
27.15,"Rarefied Swallowskin Coat","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#119","White Crafters' Scrip"
28.0,"Rarefied Rainbow Bolero","Lv. 50-60",50,50,0,3,"CollectablesShopRefine#104","Yellow Crafters' Scrip"
28.1,"Rarefied Rainbow Ribbon","Lv. 50-60",52,52,0,3,"CollectablesShopRefine#105","Yellow Crafters' Scrip"
28.2,"Rarefied Holy Rainbow Hat","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#106","Yellow Crafters' Scrip"
28.3,"Rarefied Ramie Turban","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#107","Yellow Crafters' Scrip"
28.4,"Rarefied Hallowed Ramie Doublet","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#108","Yellow Crafters' Scrip"
28.5,"Rarefied Chimerical Felt Cyclas","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#109","Yellow Crafters' Scrip"
28.6,"Rarefied Bloodhempen Skirt","Lv. 61-70",62,62,0,3,"CollectablesShopRefine#110","Yellow Crafters' Scrip"
28.7,"Rarefied Ruby Cotton Gilet","Lv. 61-70",64,64,0,3,"CollectablesShopRefine#111","Yellow Crafters' Scrip"
28.8,"Rarefied Kudzu Hat","Lv. 61-70",66,66,0,3,"CollectablesShopRefine#112","Yellow Crafters' Scrip"
28.9,"Rarefied Serge Hose","Lv. 61-70",68,68,0,3,"CollectablesShopRefine#113","Yellow Crafters' Scrip"
28.10,"Rarefied Twinsilk Apron","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#114","Yellow Crafters' Scrip"
28.11,"Rarefied Brightlinen Himation","Lv. 71-80",70,72,0,3,"CollectablesShopRefine#115","Yellow Crafters' Scrip"
28.12,"Rarefied Iridescent Top","Lv. 71-80",72,74,0,3,"CollectablesShopRefine#116","Yellow Crafters' Scrip"
28.13,"Rarefied Pixie Cotton Hood","Lv. 71-80",74,76,0,3,"CollectablesShopRefine#117","Yellow Crafters' Scrip"
28.14,"Rarefied Ovim Wool Tunic","Lv. 71-80",76,78,0,3,"CollectablesShopRefine#118","Yellow Crafters' Scrip"
28.15,"Rarefied Dwarven Cotton Beret","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#119","White Crafters' Scrip"
29.0,"Rarefied Archaeoskin Grimoire","Lv. 50-60",50,50,0,3,"CollectablesShopRefine#104","Yellow Crafters' Scrip"
29.1,"Rarefied Archaeoskin Codex","Lv. 50-60",52,52,0,3,"CollectablesShopRefine#105","Yellow Crafters' Scrip"
29.2,"Rarefied Dissolvent","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#106","Yellow Crafters' Scrip"
29.3,"Rarefied Dhalmelskin Codex","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#107","Yellow Crafters' Scrip"
29.4,"Rarefied Max-Potion","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#108","Yellow Crafters' Scrip"
29.5,"Rarefied Book of Aurum Regis","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#109","Yellow Crafters' Scrip"
29.6,"Rarefied Koppranickel Index","Lv. 61-70",62,62,0,3,"CollectablesShopRefine#110","Yellow Crafters' Scrip"
29.7,"Rarefied Reisui","Lv. 61-70",64,64,0,3,"CollectablesShopRefine#111","Yellow Crafters' Scrip"
29.8,"Rarefied Tigerskin Grimoire","Lv. 61-70",66,66,0,3,"CollectablesShopRefine#112","Yellow Crafters' Scrip"
29.9,"Rarefied Growth Formula","Lv. 61-70",68,68,0,3,"CollectablesShopRefine#113","Yellow Crafters' Scrip"
29.10,"Rarefied Gazelleskin Codex","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#114","Yellow Crafters' Scrip"
29.11,"Rarefied Alkahest","Lv. 71-80",70,72,0,3,"CollectablesShopRefine#115","Yellow Crafters' Scrip"
29.12,"Rarefied Gliderskin Grimoire","Lv. 71-80",72,74,0,3,"CollectablesShopRefine#116","Yellow Crafters' Scrip"
29.13,"Rarefied Bluespirit Codex","Lv. 71-80",74,76,0,3,"CollectablesShopRefine#117","Yellow Crafters' Scrip"
29.14,"Rarefied Syrup","Lv. 71-80",76,78,0,3,"CollectablesShopRefine#118","Yellow Crafters' Scrip"
29.15,"Rarefied Dwarven Mythril Grimoire","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#119","White Crafters' Scrip"
30.0,"Rarefied Dhalmel Gratin","Lv. 50-60",50,50,0,3,"CollectablesShopRefine#104","Yellow Crafters' Scrip"
30.1,"Rarefied Sohm Al Tart","Lv. 50-60",52,52,0,3,"CollectablesShopRefine#105","Yellow Crafters' Scrip"
30.2,"Rarefied Sauteed Porcini","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#106","Yellow Crafters' Scrip"
30.3,"Rarefied Royal Eggs","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#107","Yellow Crafters' Scrip"
30.4,"Rarefied Peperoncino","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#108","Yellow Crafters' Scrip"
30.5,"Rarefied Marron Glace","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#109","Yellow Crafters' Scrip"
30.6,"Rarefied Baklava","Lv. 61-70",62,62,0,3,"CollectablesShopRefine#110","Yellow Crafters' Scrip"
30.7,"Rarefied Shorlog","Lv. 61-70",64,64,0,3,"CollectablesShopRefine#111","Yellow Crafters' Scrip"
30.8,"Rarefied Tempura Platter","Lv. 61-70",66,66,0,3,"CollectablesShopRefine#112","Yellow Crafters' Scrip"
30.9,"Rarefied Persimmon Pudding","Lv. 61-70",68,68,0,3,"CollectablesShopRefine#113","Yellow Crafters' Scrip"
30.10,"Rarefied Chirashi-zushi","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#114","Yellow Crafters' Scrip"
30.11,"Rarefied Grilled Rail","Lv. 71-80",70,72,0,3,"CollectablesShopRefine#115","Yellow Crafters' Scrip"
30.12,"Rarefied Spaghetti al Nero","Lv. 71-80",72,74,0,3,"CollectablesShopRefine#116","Yellow Crafters' Scrip"
30.13,"Rarefied Popotoes au Gratin","Lv. 71-80",74,76,0,3,"CollectablesShopRefine#117","Yellow Crafters' Scrip"
30.14,"Rarefied Espresso con Panna","Lv. 71-80",76,78,0,3,"CollectablesShopRefine#118","Yellow Crafters' Scrip"
30.15,"Rarefied Lemonade","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#119","White Crafters' Scrip"
